"","complaintNum","complaintDate","complaintTime","unknownDate","unknownTime","reportedDate","offenseCode","offenseDescription","internalOffenseCode","internalOffenseDescrption","completion","offenseLevel","jurisdiction","borough","precinct","premise","premiseDescrption","parkName","housingDevelopment","x","y","lat","long","NA"
"1360",771289600,"03/18/2012",05:25:00,NA,NA,"03/18/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",106,"OUTSIDE",NA,NA,NA,1038731,184687,40.673440477,-73.803596374,"(40.673440477, -73.803596374)"
"1361",184512466,"03/17/2012",07:00:00,NA,NA,"03/17/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",48,"OUTSIDE",NA,NA,NA,1015823,250168,40.853280096,-73.885872486,"(40.853280096, -73.885872486)"
"1362",607969210,"03/13/2012",00:07:00,NA,NA,"03/13/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",32,"OUTSIDE",NA,NA,NA,1000619,236799,40.81662733,-73.940863969,"(40.81662733, -73.940863969)"
"1363",261894157,"03/12/2012",07:30:00,NA,NA,"03/12/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",67,"INSIDE",NA,NA,NA,1003814,177153,40.652907337,-73.929494599,"(40.652907337, -73.929494599)"
"1364",768853081,"03/12/2012",05:55:00,NA,NA,"03/12/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",83,"OUTSIDE",NA,NA,NA,1008282,193293,40.697196991,-73.913334803,"(40.697196991, -73.913334803)"
"1365",913969614,"03/11/2012",17:38:00,NA,NA,"03/11/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",81,"OUTSIDE",NA,NA,NA,1000754,192580,40.695257213,-73.940484779,"(40.695257213, -73.940484779)"
"1366",126230188,"03/11/2012",06:34:00,NA,NA,"03/11/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",40,"OUTSIDE",NA,NA,NA,1008120,238322,40.820790453,-73.913759155,"(40.820790453, -73.913759155)"
"1367",833994050,"03/10/2012",21:45:00,NA,NA,"03/10/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",41,"OUTSIDE",NA,NA,NA,1011026,236434,40.815600095,-73.90326732,"(40.815600095, -73.90326732)"
"1368",752644977,"03/10/2012",03:32:00,NA,NA,"03/10/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",75,"INSIDE",NA,NA,NA,1016882,187833,40.682183027,-73.882347087,"(40.682183027, -73.882347087)"
"1369",251335673,"03/08/2012",18:07:00,NA,NA,"03/08/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",70,"INSIDE",NA,NA,NA,998114,171477,40.637338698,-73.950048529,"(40.637338698, -73.950048529)"
"1370",383156317,"03/08/2012",15:35:00,NA,NA,"03/08/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",49,"INSIDE",NA,NA,NA,1026773,256452,40.870481811,-73.846251015,"(40.870481811, -73.846251015)"
"1371",738988246,"03/08/2012",12:00:00,NA,NA,"03/08/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",79,"OUTSIDE",NA,NA,NA,1001140,190045,40.688298494,-73.939099143,"(40.688298494, -73.939099143)"
"1372",750362679,"03/08/2012",00:06:00,NA,NA,"03/08/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",113,"OUTSIDE",NA,NA,NA,1048403,185653,40.676027116,-73.76871958,"(40.676027116, -73.76871958)"
"1373",588875981,"03/07/2012",06:27:00,NA,NA,"03/07/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",73,"INSIDE",NA,NA,NA,1008129,179530,40.659421096,-73.913935331,"(40.659421096, -73.913935331)"
"1374",600847965,"03/05/2012",21:20:00,NA,NA,"03/05/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",88,"OUTSIDE",NA,NA,"WHITMAN",991633,192539,40.695156986,-73.973376939,"(40.695156986, -73.973376939)"
"1375",984757090,"01/28/2012",10:00:00,NA,NA,"01/28/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",40,"INSIDE",NA,NA,NA,1007174,235889,40.814115058,-73.917185361,"(40.814115058, -73.917185361)"
"1376",981407372,"03/03/2012",15:10:00,NA,NA,"03/03/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",70,"INSIDE",NA,NA,NA,992960,175468,40.648299704,-73.96861358,"(40.648299704, -73.96861358)"
"1377",725328113,"01/24/2012",19:41:00,NA,NA,"01/24/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",72,"OUTSIDE",NA,NA,NA,980902,173694,40.643434105,-74.01206561,"(40.643434105, -74.01206561)"
"1378",460245635,"03/02/2012",19:53:00,NA,NA,"03/02/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",10,"INSIDE",NA,NA,NA,984929,210347,40.744038719,-73.997551049,"(40.744038719, -73.997551049)"
"1379",827648203,"03/02/2012",00:30:00,NA,NA,"03/02/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",103,"OUTSIDE",NA,NA,NA,1041198,192977,40.696179049,-73.794632758,"(40.696179049, -73.794632758)"
"1380",734347354,"01/19/2012",12:01:00,NA,NA,"01/19/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",73,"INSIDE",NA,NA,NA,1009629,182852,40.668535075,-73.908516441,"(40.668535075, -73.908516441)"
"1381",519186760,"02/29/2012",19:05:00,NA,NA,"02/29/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",48,"INSIDE",NA,NA,NA,1015661,248675,40.849182834,-73.886465072,"(40.849182834, -73.886465072)"
"1382",731032550,"02/29/2012",10:23:00,NA,NA,"02/29/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",73,"INSIDE",NA,NA,NA,1005975,183104,40.669236478,-73.921687386,"(40.669236478, -73.921687386)"
"1383",741189064,"02/27/2012",09:49:00,NA,NA,"02/27/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",45,"INSIDE",NA,NA,NA,1029665,245852,40.841373618,-73.835866244,"(40.841373618, -73.835866244)"
"1384",237717556,"02/26/2012",15:00:00,NA,NA,"02/26/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",44,"INSIDE",NA,NA,NA,1005064,243644,40.835405549,-73.924783966,"(40.835405549, -73.924783966)"
"1385",208659068,"08/03/2011",17:12:00,NA,NA,"02/26/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",109,"INSIDE",NA,NA,NA,1037725,208497,40.738799296,-73.807033929,"(40.738799296, -73.807033929)"
"1386",786219614,"02/24/2012",11:32:00,NA,NA,"02/24/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",105,"OUTSIDE",NA,NA,NA,1052684,185359,40.675188096,-73.753288952,"(40.675188096, -73.753288952)"
"1387",798034696,"02/23/2012",01:18:00,NA,NA,"02/23/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",28,"OUTSIDE",NA,NA,NA,997571,234556,40.810476043,-73.951880151,"(40.810476043, -73.951880151)"
"1388",900928345,"02/18/2012",03:58:00,NA,NA,"02/18/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",41,"OUTSIDE",NA,NA,NA,1013086,236614,40.816087661,-73.895824354,"(40.816087661, -73.895824354)"
"1389",642653483,"02/17/2012",22:41:00,NA,NA,"02/17/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BRONX",40,"INSIDE",NA,NA,NA,1006574,237904,40.819647203,-73.91934624,"(40.819647203, -73.91934624)"
"1390",911836850,"02/16/2012",15:19:00,NA,NA,"02/16/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",90,"INSIDE",NA,NA,NA,993506,198316,40.711011736,-73.966614605,"(40.711011736, -73.966614605)"
"1391",203687699,"02/15/2012",12:29:00,NA,NA,"02/15/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",73,"OUTSIDE",NA,NA,NA,1009201,178869,40.657603841,-73.910074013,"(40.657603841, -73.910074013)"
"1392",272992209,"02/15/2012",00:11:00,NA,NA,"02/15/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",79,"INSIDE",NA,NA,NA,1001522,192971,40.696328951,-73.937714219,"(40.696328951, -73.937714219)"
"1393",501950041,"02/13/2012",17:51:00,NA,NA,"02/13/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",103,"OUTSIDE",NA,NA,NA,1052627,196895,40.706852077,-73.753377355,"(40.706852077, -73.753377355)"
"1394",128074019,"02/11/2012",23:36:00,NA,NA,"02/11/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",90,"OUTSIDE",NA,NA,NA,998419,198378,40.711175407,-73.948893048,"(40.711175407, -73.948893048)"
"1395",693943535,"02/11/2012",21:15:00,NA,NA,"02/11/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",67,"OUTSIDE",NA,NA,NA,1004762,176979,40.6524276,-73.926078625,"(40.6524276, -73.926078625)"
"1396",444684803,"01/01/1990",00:01:00,NA,NA,"02/09/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",6,"INSIDE",NA,NA,NA,982530,209354,40.74131304,-74.006208393,"(40.74131304, -74.006208393)"
"1397",466556392,"02/08/2012",14:02:00,NA,NA,"02/08/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",67,"OUTSIDE",NA,NA,NA,1002364,178183,40.655737546,-73.934717497,"(40.655737546, -73.934717497)"
"1398",482183126,"09/15/2011",17:46:00,NA,NA,"02/07/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",81,"OUTSIDE",NA,NA,NA,1004365,186254,40.677886323,-73.927481694,"(40.677886323, -73.927481694)"
"1399",479146548,"02/06/2012",23:55:00,NA,NA,"02/06/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",43,"OUTSIDE",NA,NA,NA,1017818,241189,40.828628018,-73.878705981,"(40.828628018, -73.878705981)"
"1400",988795616,"02/06/2012",11:03:00,NA,NA,"02/06/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",77,"INSIDE",NA,NA,NA,995821,185708,40.676402967,-73.958285943,"(40.676402967, -73.958285943)"
"1401",315400680,"02/05/2012",05:45:00,NA,NA,"02/05/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",105,"OUTSIDE",NA,NA,NA,1054366,196628,40.706105618,-73.747107896,"(40.706105618, -73.747107896)"
"1402",241525464,"02/05/2012",01:15:00,NA,NA,"02/05/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",113,"OUTSIDE",NA,NA,NA,1042405,185645,40.676046592,-73.790343315,"(40.676046592, -73.790343315)"
"1403",236448205,"02/04/2012",21:13:00,NA,NA,"02/04/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",83,"INSIDE",NA,NA,NA,1008507,191420,40.692055429,-73.912530131,"(40.692055429, -73.912530131)"
"1404",448447554,"02/04/2012",17:44:00,NA,NA,"02/04/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",115,"OUTSIDE",NA,NA,NA,1019070,216360,40.760474349,-73.874310708,"(40.760474349, -73.874310708)"
"1405",387422862,"02/04/2012",04:33:00,NA,NA,"02/04/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BRONX",42,"OUTSIDE",NA,NA,NA,1010674,239150,40.823055808,-73.904528301,"(40.823055808, -73.904528301)"
"1406",426226728,"02/02/2012",20:29:00,NA,NA,"02/02/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",114,"INSIDE",NA,NA,NA,1006376,219580,40.769353293,-73.920121968,"(40.769353293, -73.920121968)"
"1407",539181744,"02/02/2012",15:01:00,NA,NA,"02/02/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",47,"INSIDE",NA,NA,NA,1023658,263624,40.890181156,-73.85747171,"(40.890181156, -73.85747171)"
"1408",990293871,"02/01/2012",07:23:00,NA,NA,"02/01/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",113,"INSIDE",NA,NA,NA,1041589,187579,40.681360293,-73.79326866,"(40.681360293, -73.79326866)"
"1409",894727335,"01/31/2012",21:20:00,NA,NA,"01/31/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",25,"INSIDE",NA,NA,NA,1002076,231440,40.801915542,-73.93561439,"(40.801915542, -73.93561439)"
"1410",454604892,"01/31/2012",07:28:00,NA,NA,"01/31/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",115,"INSIDE",NA,NA,NA,1024140,213786,40.753387962,-73.856024687,"(40.753387962, -73.856024687)"
"1411",169670896,"01/29/2012",06:23:00,NA,NA,"01/29/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",81,"INSIDE",NA,NA,NA,1002701,190691,40.690068499,-73.93346869,"(40.690068499, -73.93346869)"
"1412",204621639,"01/28/2012",05:20:00,NA,NA,"01/28/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BRONX",43,"OUTSIDE",NA,NA,"CLASON POINT GARDENS",1020163,237794,40.819300491,-73.870250681,"(40.819300491, -73.870250681)"
"1413",251702231,"01/27/2012",10:17:00,NA,NA,"01/27/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",81,"OUTSIDE",NA,NA,NA,1004627,188935,40.685244459,-73.926529011,"(40.685244459, -73.926529011)"
"1414",533704206,"01/25/2012",11:25:00,NA,NA,"01/25/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",47,"INSIDE",NA,NA,NA,1023185,264730,40.893218873,-73.859176009,"(40.893218873, -73.859176009)"
"1415",919173283,"01/24/2012",21:45:00,NA,NA,"01/24/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",49,"OUTSIDE",NA,NA,NA,1021258,250612,40.854477635,-73.866223817,"(40.854477635, -73.866223817)"
"1416",135787484,"01/23/2012",09:10:00,NA,NA,"01/23/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",101,"INSIDE",NA,NA,NA,1049787,156001,40.594628829,-73.76401804,"(40.594628829, -73.76401804)"
"1417",928238511,"01/21/2012",17:15:00,NA,NA,"01/21/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",49,"OUTSIDE",NA,NA,NA,1024247,248916,40.849809589,-73.855429227,"(40.849809589, -73.855429227)"
"1418",602742305,"01/18/2012",13:26:00,NA,NA,"01/18/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",49,"OUTSIDE",NA,NA,NA,1020677,246167,40.842279848,-73.868348179,"(40.842279848, -73.868348179)"
"1419",657145492,"01/15/2012",06:30:00,NA,NA,"01/15/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",73,"INSIDE",NA,NA,NA,1006117,183403,40.670056817,-73.921174536,"(40.670056817, -73.921174536)"
"1420",162824553,"01/15/2012",00:40:00,NA,NA,"01/15/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",102,"INSIDE",NA,NA,NA,1032174,190153,40.688481303,-73.82719555,"(40.688481303, -73.82719555)"
"1421",816560332,"01/14/2012",18:25:00,NA,NA,"01/14/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",28,"OUTSIDE",NA,NA,NA,997381,231451,40.801953958,-73.952572586,"(40.801953958, -73.952572586)"
"1422",136304576,"01/14/2012",15:57:00,NA,NA,"01/14/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",70,"INSIDE",NA,NA,NA,995771,175895,40.649468516,-73.958482969,"(40.649468516, -73.958482969)"
"1423",919181122,"01/14/2012",11:28:00,NA,NA,"01/14/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",34,"INSIDE",NA,NA,NA,1004405,253314,40.861948368,-73.927136388,"(40.861948368, -73.927136388)"
"1424",325864902,"01/13/2012",19:15:00,NA,NA,"01/13/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",67,"OUTSIDE",NA,NA,NA,998387,174639,40.646017278,-73.949058268,"(40.646017278, -73.949058268)"
"1425",423569388,"01/12/2012",03:45:00,NA,NA,"01/12/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",63,"OUTSIDE",NA,NA,NA,1005262,161563,40.610112776,-73.92432468,"(40.610112776, -73.92432468)"
"1426",495027555,"01/12/2012",21:31:00,NA,NA,"01/12/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",69,"INSIDE",NA,NA,NA,1008899,173413,40.642629156,-73.911182407,"(40.642629156, -73.911182407)"
"1427",862773605,"12/24/2011",15:10:00,NA,NA,"01/11/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",25,"OUTSIDE",NA,NA,NA,1001479,229653,40.797011899,-73.937775323,"(40.797011899, -73.937775323)"
"1428",427778693,"01/10/2012",17:29:00,NA,NA,"01/10/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",46,"INSIDE",NA,NA,NA,1010746,248840,40.849651826,-73.904229879,"(40.849651826, -73.904229879)"
"1429",962533343,"01/09/2012",18:48:00,NA,NA,"01/09/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",43,"INSIDE",NA,NA,NA,1019591,243320,40.83447008,-73.872288161,"(40.83447008, -73.872288161)"
"1430",972641745,"01/08/2012",18:15:00,NA,NA,"01/08/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",48,"OUTSIDE",NA,NA,NA,1017155,247299,40.84540068,-73.881071705,"(40.84540068, -73.881071705)"
"1431",863880418,"01/08/2012",01:45:00,NA,NA,"01/08/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",67,"OUTSIDE",NA,NA,NA,1003616,179561,40.659517204,-73.930201257,"(40.659517204, -73.930201257)"
"1432",843343166,"01/07/2012",23:45:00,NA,NA,"01/07/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",43,"INSIDE",NA,NA,NA,1020778,242700,40.83276353,-73.86800203,"(40.83276353, -73.86800203)"
"1433",225098686,"01/06/2012",21:40:00,NA,NA,"01/06/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",84,"INSIDE",NA,NA,"FARRAGUT",989327,194192,40.69969571,-73.981691569,"(40.69969571, -73.981691569)"
"1434",795646967,"01/06/2012",04:12:00,NA,NA,"01/06/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",81,"INSIDE",NA,NA,NA,1006482,189763,40.687512664,-73.919837792,"(40.687512664, -73.919837792)"
"1435",379323946,"01/06/2012",14:05:00,NA,NA,"01/06/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",105,"OUTSIDE",NA,NA,NA,1052432,186280,40.677717967,-73.754188119,"(40.677717967, -73.754188119)"
"1436",580040207,"01/03/2012",10:21:00,NA,NA,"01/03/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",83,"INSIDE",NA,NA,NA,1004498,192279,40.694423264,-73.926984091,"(40.694423264, -73.926984091)"
"1437",536302918,"12/12/2011",12:00:00,NA,NA,"12/12/2011",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",47,"OUTSIDE",NA,NA,NA,1029709,264194,40.891716526,-73.835582801,"(40.891716526, -73.835582801)"
"1438",679173679,"01/02/2012",23:48:00,NA,NA,"01/02/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",73,"INSIDE",NA,NA,"GARVEY (GROUP A)",1007628,183445,40.670168236,-73.915727489,"(40.670168236, -73.915727489)"
"1439",413452136,"01/01/2012",13:59:00,NA,NA,"01/01/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",90,"OUTSIDE",NA,NA,NA,1000364,195970,40.704562688,-73.941883085,"(40.704562688, -73.941883085)"
"1440",206954909,"01/01/2012",08:45:00,NA,NA,"01/01/2012",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",81,"OUTSIDE",NA,NA,NA,1003562,186782,40.679337352,-73.930375202,"(40.679337352, -73.930375202)"
"1441",279329041,"12/31/2011",13:55:00,NA,NA,"12/31/2011",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",32,"INSIDE",NA,NA,NA,1000037,238903,40.822403277,-73.942961653,"(40.822403277, -73.942961653)"
"1442",588645610,"12/31/2011",01:50:00,NA,NA,"12/31/2011",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",48,"INSIDE",NA,NA,NA,1013405,251801,40.857770506,-73.894605877,"(40.857770506, -73.894605877)"
"1443",587555415,"01/30/1990",01:38:00,NA,NA,"12/31/2011",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",42,"INSIDE",NA,NA,"BUTLER",1009758,243681,40.835494793,-73.907820691,"(40.835494793, -73.907820691)"
"1444",568566564,"12/30/2011",00:09:00,NA,NA,"12/30/2011",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",32,"OUTSIDE",NA,NA,NA,1001749,240971,40.828076123,-73.936770657,"(40.828076123, -73.936770657)"
"1445",167530392,"12/26/2011",23:34:00,NA,NA,"12/26/2011",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",28,"OUTSIDE",NA,NA,NA,997486,232024,40.803526529,-73.952192199,"(40.803526529, -73.952192199)"
"1446",104756276,"12/26/2011",18:07:00,NA,NA,"12/26/2011",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",69,"INSIDE",NA,NA,"BREUKELEN",1012704,175489,40.64831592,-73.897462907,"(40.64831592, -73.897462907)"
